what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1281798904375
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1281798909131
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281798909147
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281798913130
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281798915769
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281798916055
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1281798916532
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281798918472
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281798920378
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281798941353
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281798942392
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281798945540
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281798946321
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799008295
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799010228
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799066699
opened,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1281799077642
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1281799077842
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799102758
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799160960
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1281799163005
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1281799163630
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1281799168598
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1281799176058
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799176071
