what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281661959995
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661961438
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661961872
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661976323
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1281661978158
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1281661978647
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1281661979141
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1281661979479
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661979917
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662008211
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281662033423
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662036773
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662075920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662085119
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662138804
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662139926
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662248778
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662257105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662259892
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281662269028
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662269390
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281662270946
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281662272066
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1281662272308
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281662275724
