what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660590657
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660591100
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660594805
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660596209
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660609071
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660611459
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660611901
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1281660618785
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1281660618948
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281660619635
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281660620593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660621068
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660624021
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660624421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660625596
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660625869
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660630845
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660631576
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660636226
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660638420
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660640211
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660643958
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660645393
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660661550
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281660665048
