what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1281653505999
closed,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1281653506798
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1281653507223
closed,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1281653507223
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1281653509640
closed,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1281653509640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281653516212
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281655246281
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281655246942
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281656112611
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281656114615
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281656563191
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281656564301
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281656578421
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281656579164
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281657226225
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1281657229196
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1281657229275
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1281657229468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281657233810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281657235453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281657236172
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281657236670
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281657238142
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281657240828
