what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661298865
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661301725
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661303814
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deleteNextWord",1281661303977
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661304341
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1281661305535
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281661306216
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661306467
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661306661
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661307524
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661311647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661320810
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661321213
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661323885
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661329951
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661330399
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661330526
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661330774
executed,command,org.eclipse.wst.sse.ui,1.1.101.v200908261807,"org.eclipse.wst.sse.ui.toggle.comment",1281661335908
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661336224
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661339307
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661339469
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661339911
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661340388
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661345529
