what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1281661881536
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661882259
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661887328
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661889257
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661896268
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661896748
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661897751
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661899927
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1281661900272
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661900489
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281661900656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661900938
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661901468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661903887
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661904613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661906949
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281661916317
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661917048
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661921393
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661923051
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281661929842
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281661930635
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661930957
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281661945448
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281661959548
