what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799408254
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799445642
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799448136
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799454103
activated,editor,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.editor",1281799455503
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1281799470758
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1281799471941
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281799479574
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281799482310
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281799482515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281799482880
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281799483086
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281799487459
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281799489428
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799490103
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799493333
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799497642
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799499878
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799503308
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799506129
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799515442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281799516795
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1281799519934
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1281799520109
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1281799521104
