what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281659221402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659222115
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659247823
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659251239
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659251792
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659252434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659265268
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659265762
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659266649
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281659269415
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281659277010
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1281659286301
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1281659287139
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1281659289218
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659291995
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659320359
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1281659325861
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281659327500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659328428
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659335587
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1281659340741
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281659341184
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659343765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281659348771
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281659353238
