what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"linux",1281464065929
arch,sysinfo,,,"x86_64",1281464065929
ws,sysinfo,,,"gtk",1281464065929
locale,sysinfo,,,"en_IN",1281464065929
processors,sysinfo,,,"4",1281464065929
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1281464065929
java.runtime.version,sysinfo,,,"1.6.0_18-b18",1281464065929
java.specification.name,sysinfo,,,"Java Platform API Specification",1281464065929
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281464065929
java.specification.version,sysinfo,,,"1.6",1281464065929
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1281464065929
java.version,sysinfo,,,"1.6.0_18",1281464065929
java.vm.info,sysinfo,,,"mixed mode",1281464065929
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1281464065929
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1281464065929
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281464065929
java.vm.specification.version,sysinfo,,,"1.0",1281464065929
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1281464065929
java.vm.version,sysinfo,,,"16.0-b13",1281464065929
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1281464079219
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281464081978
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281464082312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281464090670
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281464130248
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1281464137359
