what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281664514700
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281664516771
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281664517389
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281664517596
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281664517763
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281664517903
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281664518071
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281664518238
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1281664518718
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281664518950
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281664520097
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281664520456
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281664532553
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281664533058
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281664552393
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281665792873
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281669246942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281669248158
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281669268445
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1281669273903
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281669274160
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281669274308
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281669276101
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281669276459
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281669278438
