what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.200.v200904230847,"org.eclipse.wst.jsdt.web.ui",1280703881207
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1280703881215
started,bundle,org.eclipse.wst.sse.ui,1.1.101.v200908261807,"org.eclipse.wst.sse.ui",1280703881224
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1280703881225
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1280703881225
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1280703881228
started,bundle,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui",1280703881228
started,bundle,org.eclipse.dltk.core,1.0.1.v20090910-1601,"org.eclipse.dltk.core",1280703881238
started,bundle,org.eclipse.dltk.launching,1.0.1.v20090910-1601,"org.eclipse.dltk.launching",1280703881243
started,bundle,org.eclipse.dltk.ui,1.0.1.v20090903-2153,"org.eclipse.dltk.ui",1280703881247
started,bundle,org.eclipse.php.core,2.1.1.v20090914-1400,"org.eclipse.php.core",1280703881277
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090714-1338,"org.eclipse.php.debug.ui",1280703881278
started,bundle,org.eclipse.php.ui,2.1.1.v20090914-1400,"org.eclipse.php.ui",1280703881278
os,sysinfo,,,"linux",1280703881281
arch,sysinfo,,,"x86_64",1280703881281
ws,sysinfo,,,"gtk",1280703881281
locale,sysinfo,,,"en_IN",1280703881281
processors,sysinfo,,,"4",1280703881281
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1280703881281
java.runtime.version,sysinfo,,,"1.6.0_18-b18",1280703881281
java.specification.name,sysinfo,,,"Java Platform API Specification",1280703881281
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1280703881281
java.specification.version,sysinfo,,,"1.6",1280703881281
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1280703881281
java.version,sysinfo,,,"1.6.0_18",1280703881281
