what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281645129659
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1281645129826
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1281645130429
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281645131636
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281645131824
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1281645131991
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281645132362
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281645132793
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281645136047
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281645141915
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281645150328
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281645151364
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281645158989
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1281645172491
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281645175522
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281645179803
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1281645188069
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281645189020
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281645192293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281645192779
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281645234717
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281645235308
error,log,,,"Incompatible debugger version.\nThe remote debugger version might not match the expected protocol version (2006040705).",1281650010717
error,log,,,"Incompatible debugger version.\nThe remote debugger version might not match the expected protocol version (2006040705).",1281650017210
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1281650093158
